serial_no,location_id,status,intake_date,used_date,current_order_id,note
240126030042055,ULS,USED,2026-04-18,2026-05-20,,울산/엠지엘
240126030042057,ULS,USED,2026-04-18,2026-05-26,,울산/엠지엘
240126030042104,ULS,USED,2026-04-18,2026-05-26,,울산/엠지엘
240126030042106,ULS,USED,2026-04-18,2026-05-26,,울산/엠지엘
240126030042114,ULS,USED,2026-04-18,2026-05-28,,울산/엠지엘
240126030042126,ULS,USED,2026-04-18,2026-05-19,,울산/엠지엘
240126030042128,ULS,USED,2026-04-18,2026-05-06,,울산/엠지엘
240126030042133,ULS,USED,2026-04-18,2026-05-08,,울산/엠지엘
240126030042135,ULS,USED,2026-04-18,2026-05-11,,울산/엠지엘
240126030042014,ULS,USED,2026-04-18,2026-05-19,,울산/엠지엘
240126030042015,ULS,USED,2026-04-18,2026-05-21,,울산/엠지엘
240126030042016,ULS,USED,2026-04-18,2026-05-19,,울산/엠지엘
240126030042017,ULS,USED,2026-04-18,2026-05-21,,울산/엠지엘
240126030042019,ULS,USED,2026-04-18,2026-05-19,,울산/엠지엘
240126030042020,ULS,USED,2026-04-18,2026-05-19,,울산/엠지엘
240126030042021,ULS,USED,2026-04-18,2026-05-27,,울산/엠지엘
240126030042022,ULS,USED,2026-04-18,2026-05-27,,울산/엠지엘
240126030042023,ULS,USED,2026-04-18,2026-05-20,,울산/엠지엘
240126030042024,ULS,USED,2026-04-18,2026-05-20,,울산/엠지엘
240126030042059,ULS,USED,2026-04-18,2026-05-26,,울산/엠지엘
240126030042061,ULS,USED,2026-04-18,2026-05-20,,울산/엠지엘
240126030042063,ULS,USED,2026-04-18,2026-05-18,,울산/엠지엘
240126030042065,ULS,USED,2026-04-18,2026-05-18,,울산/엠지엘
240126030042067,ULS,USED,2026-04-18,2026-05-18,,울산/엠지엘
240126030042069,ULS,USED,2026-04-18,2026-05-18,,울산/엠지엘
240126030042071,ULS,USED,2026-04-18,2026-06-02,,울산/엠지엘
240126030042073,ULS,USED,2026-04-18,2026-06-01,,울산/엠지엘
240126030042075,ULS,USED,2026-04-18,2026-06-01,,울산/엠지엘
240126030042079,ULS,USED,2026-04-18,2026-05-29,,울산/엠지엘
240126030042146,ULS,USED,2026-04-18,2026-05-19,,울산/엠지엘
240126030042148,ULS,USED,2026-04-18,2026-05-07,,울산/엠지엘
240126030042039,ULS,USED,2026-04-18,2026-05-13,,울산/엠지엘
240126030042041,ULS,USED,2026-04-18,2026-05-28,,울산/엠지엘
240126030042085,ULS,USED,2026-04-18,2026-05-28,,울산/엠지엘
240126030042158,ULS,USED,2026-04-18,2026-05-19,,울산/엠지엘
240126030042162,ULS,USED,2026-04-18,2026-05-18,,울산/엠지엘
240126030042164,ULS,USED,2026-04-18,2026-05-26,,울산/엠지엘
240126030042003,ULS,USED,2026-04-18,2026-05-26,,울산/엠지엘
240126030042004,ULS,USED,2026-04-18,2026-05-26,,울산/엠지엘
240126030042036,ULS,USED,2026-04-18,2026-05-15,,울산/엠지엘
240126030042043,ULS,USED,2026-04-18,2026-05-27,,울산/엠지엘
240126030042045,ULS,USED,2026-04-18,2026-05-26,,울산/엠지엘
240126030042047,ULS,USED,2026-04-18,2026-05-26,,울산/엠지엘
240126030042049,ULS,USED,2026-04-18,2026-05-26,,울산/엠지엘
240126030042051,ULS,USED,2026-04-18,2026-05-18,,울산/엠지엘
240126030042053,ULS,USED,2026-04-18,2026-05-21,,울산/엠지엘
240126030042077,ULS,USED,2026-04-18,2026-06-01,,울산/엠지엘
240126030042081,ULS,USED,2026-04-18,2026-05-29,,울산/엠지엘
240126030042083,ULS,USED,2026-04-18,2026-05-27,,울산/엠지엘
240126030042088,ULS,USED,2026-04-18,2026-05-28,,울산/엠지엘
240126030042080,ULS,USED,2026-04-18,2026-05-29,,울산/엠지엘
240126030042082,ULS,USED,2026-04-18,2026-05-29,,울산/엠지엘
240126030042084,ULS,USED,2026-04-18,2026-05-27,,울산/엠지엘
240126030042166,ULS,USED,2026-04-18,2026-05-28,,울산/엠지엘
240126030042168,ULS,USED,2026-04-18,2026-05-29,,울산/엠지엘
240126030042170,ULS,USED,2026-04-18,2026-05-28,,울산/엠지엘
240126030042001,ULS,USED,2026-04-18,2026-05-26,,울산/엠지엘
240126030042143,ULS,USED,2026-04-18,2026-05-19,,울산/엠지엘
240126030042144,ULS,USED,2026-04-18,2026-05-19,,울산/엠지엘
240126030042062,ULS,USED,2026-04-18,2026-05-20,,울산/엠지엘
240126030042064,ULS,USED,2026-04-18,2026-05-18,,울산/엠지엘
240126030042066,ULS,USED,2026-04-18,2026-05-18,,울산/엠지엘
240126030042161,ULS,USED,2026-04-18,2026-05-18,,울산/엠지엘
240126030042169,ULS,USED,2026-04-18,2026-05-28,,울산/엠지엘
240126030042097,ULS,USED,2026-04-18,2026-05-21,,울산/엠지엘
240126030042099,ULS,USED,2026-04-18,2026-05-21,,울산/엠지엘
240126030042121,ULS,USED,2026-04-18,2026-05-15,,울산/엠지엘
240126030042130,ULS,USED,2026-04-18,2026-05-06,,울산/엠지엘
240126030042134,ULS,USED,2026-04-18,2026-05-15,,울산/엠지엘
240126030042140,ULS,USED,2026-04-18,2026-05-08,,울산/엠지엘
240126030042142,ULS,USED,2026-04-18,2026-05-20,,울산/엠지엘
240126030042147,ULS,USED,2026-04-18,2026-05-19,,울산/엠지엘
240126030042157,ULS,USED,2026-04-18,2026-05-19,,울산/엠지엘
240126030042159,ULS,USED,2026-04-18,2026-05-29,,울산/엠지엘
240126030042163,ULS,USED,2026-04-18,2026-05-26,,울산/엠지엘
240126030042165,ULS,USED,2026-04-18,2026-05-28,,울산/엠지엘
240126030042167,ULS,USED,2026-04-18,2026-05-29,,울산/엠지엘
240126030042118,ULS,USED,2026-04-18,2026-05-28,,울산/엠지엘
240126030042122,ULS,USED,2026-04-18,2026-05-08,,울산/엠지엘
240126030042124,ULS,USED,2026-04-18,2026-05-08,,울산/엠지엘
240126030042129,ULS,USED,2026-04-18,2026-05-06,,울산/엠지엘
240126030042131,ULS,USED,2026-04-18,2026-05-15,,울산/엠지엘
240126030042137,ULS,USED,2026-04-18,2026-05-15,,울산/엠지엘
240126030042139,ULS,USED,2026-04-18,2026-05-11,,울산/엠지엘
240126030042141,ULS,USED,2026-04-18,2026-05-29,,울산/엠지엘
240126030042150,ULS,USED,2026-04-18,2026-06-01,,울산/엠지엘
240126030042103,ULS,USED,2026-04-18,2026-05-26,,울산/엠지엘
240126030042105,ULS,USED,2026-04-18,2026-05-26,,울산/엠지엘
240126030042107,ULS,USED,2026-04-18,2026-05-26,,울산/엠지엘
240126030042111,ULS,USED,2026-04-18,2026-06-01,,울산/엠지엘
240126030042115,ULS,USED,2026-04-18,2026-05-28,,울산/엠지엘
240126030042117,ULS,USED,2026-04-18,2026-05-28,,울산/엠지엘
240126030042119,ULS,USED,2026-04-18,2026-05-28,,울산/엠지엘
240126030042138,ULS,USED,2026-04-18,2026-05-11,,울산/엠지엘
240126030042145,ULS,USED,2026-04-18,2026-05-07,,울산/엠지엘
240126030042086,ULS,USED,2026-04-18,2026-05-27,,울산/엠지엘
240126030042089,ULS,USED,2026-04-18,2026-05-28,,울산/엠지엘
240126030042091,ULS,USED,2026-04-18,2026-05-21,,울산/엠지엘
240126030042007,ULS,USED,2026-04-18,2026-05-22,,울산/엠지엘
240126030042008,ULS,USED,2026-04-18,2026-05-22,,울산/엠지엘
240126030042009,ULS,USED,2026-04-18,2026-05-26,,울산/엠지엘
240126030042010,ULS,USED,2026-04-18,2026-05-26,,울산/엠지엘
240126030042011,ULS,USED,2026-04-18,2026-05-06,,울산/엠지엘
240126020015016,ULS,USED,2026-03-10,2026-03-25,,울산/엠지엘
240126020015018,ULS,USED,2026-03-10,2026-03-25,,울산/엠지엘
240126020015020,ULS,USED,2026-03-10,2026-03-25,,울산/엠지엘
240126020015022,ULS,USED,2026-03-10,2026-03-25,,울산/엠지엘
240126020015023,ULS,USED,2026-03-10,2026-03-25,,울산/엠지엘
240126020015024,ULS,USED,2026-03-10,2026-03-25,,울산/엠지엘
240126020015026,ULS,USED,2026-03-10,2026-03-25,,울산/엠지엘
240126020015037,ULS,USED,2026-03-10,2026-04-02,,울산/엠지엘
240126020015038,ULS,USED,2026-03-10,2026-04-02,,울산/엠지엘
240126030024167,ULS,USED,2026-04-02,2026-04-28,,울산/엠지엘
240126030024169,ULS,USED,2026-04-02,2026-04-27,,울산/엠지엘
240126030024171,ULS,USED,2026-04-02,2026-04-29,,울산/엠지엘
240126030024168,ULS,USED,2026-04-02,2026-04-27,,울산/엠지엘
240126030024170,ULS,USED,2026-04-02,2026-04-29,,울산/엠지엘
240126030024166,ULS,USED,2026-04-02,2026-04-27,,울산/엠지엘
240126030025122,ULS,USED,2026-04-02,2026-04-27,,울산/엠지엘
240126030025135,ULS,USED,2026-04-02,2026-04-08,,울산/엠지엘
240126030024041,ULS,USED,2026-04-02,2026-04-09,,울산/엠지엘
240126030024053,ULS,USED,2026-04-02,2026-04-29,,울산/엠지엘
240126030025152,ULS,USED,2026-04-02,2026-04-08,,울산/엠지엘
240126030024106,ULS,USED,2026-04-02,2026-04-27,,울산/엠지엘
240126030024107,ULS,USED,2026-04-02,2026-04-28,,울산/엠지엘
240126030024108,ULS,USED,2026-04-02,2026-04-27,,울산/엠지엘
240126030024109,ULS,USED,2026-04-02,2026-04-24,,울산/엠지엘
240126030024110,ULS,USED,2026-04-02,2026-04-24,,울산/엠지엘
240126030024111,ULS,USED,2026-04-02,2026-04-24,,울산/엠지엘
240126030024112,ULS,USED,2026-04-02,2026-04-24,,울산/엠지엘
240126030024113,ULS,USED,2026-04-02,2026-04-24,,울산/엠지엘
240126030024114,ULS,USED,2026-04-02,2026-04-24,,울산/엠지엘
240126030024115,ULS,USED,2026-04-02,2026-04-24,,울산/엠지엘
240126030025140,ULS,USED,2026-04-02,2026-04-08,,울산/엠지엘
240126030025142,ULS,USED,2026-04-02,2026-04-09,,울산/엠지엘
240126030025159,ULS,USED,2026-04-02,2026-04-24,,울산/엠지엘
240126030025161,ULS,USED,2026-04-02,2026-04-09,,울산/엠지엘
240126030025163,ULS,USED,2026-04-02,2026-04-09,,울산/엠지엘
240126030025165,ULS,USED,2026-04-02,2026-04-09,,울산/엠지엘
240126030025167,ULS,USED,2026-04-02,2026-04-08,,울산/엠지엘
240126030025121,ULS,USED,2026-04-02,2026-04-27,,울산/엠지엘
240126030025133,ULS,USED,2026-04-02,2026-04-08,,울산/엠지엘
240126030025137,ULS,USED,2026-04-02,2026-04-08,,울산/엠지엘
240126030025151,ULS,USED,2026-04-02,2026-04-08,,울산/엠지엘
240126030025153,ULS,USED,2026-04-02,2026-04-24,,울산/엠지엘
240126030025154,ULS,USED,2026-04-02,2026-04-24,,울산/엠지엘
240126030025155,ULS,USED,2026-04-02,2026-04-24,,울산/엠지엘
240126030025157,ULS,USED,2026-04-02,2026-04-24,,울산/엠지엘
240126030024042,ULS,USED,2026-04-02,2026-04-09,,울산/엠지엘
240126030024055,ULS,USED,2026-04-02,2026-04-29,,울산/엠지엘
240126030024134,ULS,USED,2026-04-02,2026-04-27,,울산/엠지엘
240126030024130,ULS,USED,2026-04-02,2026-05-15,,울산/엠지엘
240126030024132,ULS,USED,2026-04-02,2026-05-12,,울산/엠지엘
240126030024138,ULS,USED,2026-04-02,2026-04-24,,울산/엠지엘
240126030024141,ULS,USED,2026-04-02,2026-04-27,,울산/엠지엘
240126030024142,ULS,USED,2026-04-02,2026-04-29,,울산/엠지엘
240126030024148,ULS,USED,2026-04-02,2026-04-29,,울산/엠지엘
240126030025156,ULS,USED,2026-04-02,2026-04-24,,울산/엠지엘
240126030025158,ULS,USED,2026-04-02,2026-04-24,,울산/엠지엘
240126030025160,ULS,USED,2026-04-02,2026-04-24,,울산/엠지엘
240126030025164,ULS,USED,2026-04-02,2026-04-08,,울산/엠지엘
240126030025166,ULS,USED,2026-04-02,2026-04-09,,울산/엠지엘
240126030025168,ULS,USED,2026-04-02,2026-04-09,,울산/엠지엘
240126030024133,ULS,USED,2026-04-02,2026-05-12,,울산/엠지엘
240126030024135,ULS,USED,2026-04-02,2026-04-27,,울산/엠지엘
240126030024137,ULS,USED,2026-04-02,2026-04-24,,울산/엠지엘
240126030042002,ULS,USED,2026-04-18,2026-05-26,,울산/엠지엘
240126020015012,ULS,USED,2026-03-10,2026-03-27,,울산/엠지엘
240126020015014,ULS,USED,2026-03-10,2026-03-25,,울산/엠지엘
240126020015019,ULS,USED,2026-03-10,2026-03-25,,울산/엠지엘
240126020015030,ULS,USED,2026-03-10,2026-03-24,,울산/엠지엘
